StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,DistributionChannel,UserLanguage,Q1.2,Q1.3_Browser,Q1.3_Version,Q1.3_Operating System,Q1.3_Resolution,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.2_5,Q2.3_1,Q2.3_2,Q2.3_3,Q3.2_1,Q3.2_2,Q3.2_3,Q3.2_4,Q3.2_5,Q3.3_1,Q3.3_2,Q3.3_3,Q5.3,Q5.4,Q5.5,Q5.6,Q6.2_1,Q6.2_2,Q6.2_3,Q6.2_4,Q7.2,Q7.3,Q8.3_First Click,Q8.3_Last Click,Q8.3_Page Submit,Q8.3_Click Count,Q8.5_First Click,Q8.5_Last Click,Q8.5_Page Submit,Q8.5_Click Count,Q8.6,Q8.7,Q10.3_First Click,Q10.3_Last Click,Q10.3_Page Submit,Q10.3_Click Count,Q10.5_First Click,Q10.5_Last Click,Q10.5_Page Submit,Q10.5_Click Count,Q10.6,Q10.7,Q14.2_First Click,Q14.2_Last Click,Q14.2_Page Submit,Q14.2_Click Count,Q15.2,Q15.3,Q15.4,Q15.5,Q15.6,Q15.7,Q16.2,Q16.3,Q16.7_1,Q16.7_2,Q16.7_3,Q16.8_1,Q16.8_1_TEXT,Q298,Q17.1,Q17.1_7_TEXT,Q6.3_1,Q6.3_2,Q6.4,Q5.8,Q5.9,Q5.10,Q16.5,Q16.6,Q18.2,Q18.3,Q4.2,Q4.3,Q4.4,Q20.2,Q20.3,Q.20.4,Q20.5,Q18.4,Q18.5,Q19.2_1,Q19.3,Q19.4,Q19.4_12_TEXT,Q19.5,Q19.6,Q19.7,Q19.7_2_TEXT,Q19.8,Q19.9,Q19.9_2_TEXT,Q19.10,Q20.6
1/25/2021 8:42,1/25/2021 9:20,0,100,2269,1,1/25/2021 9:20,anonymous,SV,1,Chrome,87.0.4280.141,Windows NT 6.3,1366x768,,,,,,,,,7,6,7,7,6,6,6,6,,,,,6,7,5,5,6,6,,,,,,,,,,,0,0,6.009,0,0,0,52.105,0,7,6,0,0,54.915,0,6,4,4,6,6,4,4,"för att jag litar på Pfizers och BioNTechs, och för att vi måstevaccinera oss för att bekämpa pandemin",4,4,4,,,2,7,99,7,5,5,,,,1,1,4,6,2,6,5,3,6,,1,1,,49,1,4,,2,8,1,,7,2,bosniska,3,
1/25/2021 9:14,1/25/2021 9:21,0,100,456,1,1/25/2021 9:21,anonymous,SV,1,Chrome,87.0.4280.141,Android 9,640x1024,2,2,2,6,3,4,4,4,,,,,,,,,3,7,5,1,,,,,2,1,0,0,19.862,0,0,0,16.201,0,7,6,,,,,,,,,,,0,0,22.471,0,5,4,4,6,6,6,4,Jag tror starkt på vaccinering mot sjukdomar,3,3,4,,,1,7,99,,,,6,5,4,2,2,3,4,5,1,3,4,2,De saknar mänsklighet,1,1,,65,1,5,,2,4,1,,21,1,,1,
1/25/2021 9:12,1/25/2021 9:21,0,100,585,1,1/25/2021 9:21,anonymous,SV,1,Chrome,87.0.4280.141,Windows NT 10.0,1920x1080,,,,,,,,,6,6,6,7,6,5,6,6,,,,,5,6,3,4,5,4,0,0,26.056,0,0,0,36.341,0,7,4,,,,,,,,,,,0,0,45.991,0,6,5,4,6,4,6,4,För att ta ansvar för att inte få och sedan sprida smittan vidare anser jag att det är min skyldighet som samhällsmedborgare att göra vad jag kan.,4,4,4,,,1,7,99,7,4,6,,,,1,1,3,4,2,4,3,3,4,,,2,nej,43,2,6,,2,6,1,,18,1,,3,
1/25/2021 9:08,1/25/2021 9:22,0,100,839,1,1/25/2021 9:22,anonymous,SV,1,Safari iPhone,14.0.2,iPhone,375x667,5,5,4,5,4,4,4,4,,,,,,,,,4,7,4,5,,,,,5,5,2.637,18.038,26.026,6,2.533,14.365,24.25,7,5,4,,,,,,,,,,,10.597,40.966,49.764,6,5,4,4,5,5,7,4,"Jag vill kunna arbeta som vanligt, kunna umgås med familj och vänner igen. Har inte träffat mina föräldrar eller morföräldrar på över 1 år. Om livet ska kunna återgå till något sånär normalläge så kommer vi att behöva vaccinera merparten av befolkningen",3,1,3,,,2,7,99,,,,7,3,6,2,1,4,4,3,3,6,4,5,,,1,,50,2,3,,2,8,1,,12,1,,1,
1/25/2021 9:14,1/25/2021 9:23,0,100,570,1,1/25/2021 9:23,anonymous,SV,1,Safari iPhone,14.0.2,iPhone,375x667,5,6,5,6,5,6,5,5,,,,,,,,,5,6,5,5,,,,,6,6,,,,,,,,,,,12.074,14.5,17.78,2,3.785,15.735,16.986,4,6,4,5.416,25.315,28.074,4,6,3,3,7,7,6,4,Vill ha ett skydd mot Corona ,4,3,4,,,2,7,99,,,,7,6,6,1,1,3,3,5,5,3,5,6,,2,1,,29,2,6,,2,6,1,,9,1,,1,
1/25/2021 9:10,1/25/2021 9:23,0,100,802,1,1/25/2021 9:23,anonymous,SV,1,Chrome,88.0.4324.93,Android 5.1.1,360x640,2,2,2,4,1,3,3,2,,,,,,,,,3,5,1,1,,,,,1,1,,,,,,,,,,,7.131,26.569,31.44,4,3.733,27.501,29.884,8,6,4,2.562,8.644,16.361,5,5,5,4,6,4,6,4,"Jag tror att vaccinet skyddar mig från att 
drabbas av Coronaviruset.",3,3,3,,,2,7,99,,,,7,6,3,2,1,1,5,4,2,3,2,1,Tveksam vetenskap ,1,1,,75,1,4,,2,2,1,,13,1,,1,Nej
1/25/2021 9:10,1/25/2021 9:23,0,100,814,1,1/25/2021 9:23,anonymous,SV,1,Chrome,88.0.4324.93,Android 10,360x771,4,4,4,5,4,5,6,5,,,,,,,,,5,7,3,4,,,,,5,5,,,,,,,,,,,7.895,16.998,19.124,2,8.517,20.386,21.353,3,6,4,8.551,81.351,85.641,15,6,3,3,6,6,7,3,när jag får tillgång så är corona inte så allvarligt ,2,2,3,,,2,7,99,,,,5,5,5,2,2,2,2,5,4,3,5,5,,2,1,,52,1,3,,2,1,1,,11,1,,1,nej 
1/25/2021 9:13,1/25/2021 9:25,0,100,695,1,1/25/2021 9:25,anonymous,SV,1,Chrome,86.0.4240.198,Linux x86_64,1920x1080,,,,,,,,,4,4,4,4,1,4,4,4,,,,,1,4,4,1,1,1,,,,,,,,,,,0,0,14.378,0,0,0,9.795,0,7,7,0,0,21.987,0,1,7,7,4,4,7,1,"Vaccinerar mig inte mot något som, för mig, inte är värre än en säsongsinfluensa. Har tidigare vaccinerat mig på anmodan men efter diagnostiserats med ME/CFS som sannolikt kommer från tidigare vaccinationer. Samt. litar inte ett dugg på detta ""Bill Gates""-vaccin.",1,1,1,,,2,7,99,2,7,1,,,,1,2,1,1,7,1,1,7,1,"De har svårigheter att tolka data kontra lag idag så AI beslutsfattning skulle inte göra någon nytta. Möjligtvis kan AI fungera om vi tar bort beslutsfattarna själva först och kör beslut på hårda fakta framför ""naiv"" känslosås-",1,1,,51,1,5,,2,8,1,,4,1,,1,
1/25/2021 9:19,1/25/2021 9:25,0,100,402,1,1/25/2021 9:25,anonymous,SV,1,Edge,88.0.705.50,Windows NT 6.1,1366x768,,,,,,,,,3,3,3,6,4,3,3,3,,,,,3,6,3,5,4,4,0,0,1.726,0,0,0,1.855,0,4,4,,,,,,,,,,,0,0,1.768,0,4,4,4,4,5,4,3,Om det flyter på utan större biverkningar och smitospridningen förblir hög.,2,2,3,,,2,7,99,5,5,6,,,,2,1,2,4,4,2,4,3,3,Ser inte helheten ,1,1,,47,1,2,,2,5,1,,12,1,,2,
1/25/2021 9:14,1/25/2021 9:30,0,100,961,1,1/25/2021 9:30,anonymous,SV,1,Firefox,84,Windows NT 10.0,1920x1080,,,,,,,,,4,5,5,7,6,4,5,5,,,,,6,6,3,1,5,6,,,,,,,,,,,0,0,2.623,0,0,0,2.414,0,7,6,0,0,3.939,0,6,5,5,6,7,7,4,Det är viktigt att alla som kan ta vaccinet gör eftersom vissa grupper inte kan göra det. På så vis får vi ett bättre globalt skydd mot Covid-19,3,3,4,,,1,7,99,7,5,6,,,,2,2,3,4,4,4,5,5,4,,1,1,,31,1,5,,2,8,1,,14,1,,1,
1/25/2021 9:05,1/25/2021 9:32,0,100,1659,1,1/25/2021 9:32,anonymous,SV,1,Firefox,84,Windows NT 10.0,1920x1080,,,,,,,,,4,2,2,6,4,4,5,5,,,,,6,7,3,4,3,2,,,,,,,,,,,13.934,14.573,27.437,2,3.128,3.571,8.571,2,6,2,12.142,32.797,72.192,5,1,6,1,1,6,3,2,mRNA vaccin har inte testats innan. 23 döda i Norge efter att ha fått vaccinet. Framtaget på mindre än 1 år (vilket är väldigt kort tid för ett läkemedel). Oklart ifall det har långsiktiga biverkningar. ,3,3,2,,,2,7,99,6,4,2,,,,2,1,5,5,5,2,3,7,2,Myndighetsbeslut måste vara förankrade i interaktioner i människor. Vi kan inte ha en dator som styr allt. ,1,1,,22,1,6,,2,1,1,,11,1,,1,
1/25/2021 9:12,1/25/2021 9:33,0,100,1278,1,1/25/2021 9:33,anonymous,SV,1,Firefox,84,Windows NT 6.1,1920x1080,,,,,,,,,2,2,2,3,1,2,2,2,,,,,3,6,4,3,3,1,0,0,31.575,0,0,0,33.07,0,7,7,,,,,,,,,,,56.179,56.923,74.515,2,5,7,6,7,6,7,4,"Jag tror att alla beslut som tas, på EU-nivå eller nationellt påverkas av allmän diskussion bland medborgare, politiker, specialister, och ekonomi då det föreligger en extrem press på ett godkännande av vaccin snabbt. Det finns INGEN organisation, politiker eller företag som INTE påverkas av yttre starka faktorer. Så även forskning där den som beställt forskningen och kanske även betalat styr resultatet. Man sätter frågeställningar utefter det man vill att svaret ska bli.",4,4,4,,,1,7,99,7,7,1,,,,1,1,1,1,7,4,1,7,1,"Det kan bli helt fel då man inte kan lägga in mer ""mjuka"" värden i ett sådant beslut. Det är endast fakta, som kan vara fel eller missvisande, som matas in. I många beslut måste man ta annan hänsyn än ren fakta. ",1,2,"Man kan mata in uppgifter för t ex ekonomiskt bistånd och få fram hur mycket en individ ska få i ekonomiskt stöd. Samma arbete som en socialsekreterare gör. Det stora problemet med algoritmer är att de ligger bakom beslut som kan ha stor betydelse för en individ, samtidigt som de baseras på subjektiva indata. Vi gör subjektiva bedömningar när vi skriver algoritmer. Vi utgår från oss själva och funderar inte över vem algoritmen missgynnar.Man kan inte få en vettig förklaring till ett beslut. Ibland ska beslut tas utifrån att man prövar varje enskilt ärende för sig och inte samma på alla beslut vilket blir omöjligt när man matar in uppgifter och bedömer alla från samma mall. ",54,2,4,,2,8,1,,1,1,,1,
1/25/2021 9:16,1/25/2021 9:34,0,100,1090,1,1/25/2021 9:34,anonymous,SV,1,Safari iPhone,14.0.2,iPhone,375x667,4,5,3,6,3,1,2,6,,,,,,,,,2,1,4,6,,,,,1,4,0.567,0.984,1.756,2,0.522,1.491,2.16,2,6,5,,,,,,,,,,,0.385,1.337,2.019,2,3,6,6,4,6,4,3,Jag har svarat som jag har gjort för att det är så jag tycker och känner,1,3,3,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/2021 9:31,1/25/2021 9:35,0,100,239,1,1/25/2021 9:35,anonymous,SV,1,Chrome,83.0.4103.106,Android 10,360x780,4,4,4,4,4,4,4,4,,,,,,,,,4,7,3,1,,,,,4,4,,,,,,,,,,,1.294,2.827,3.772,3,3.039,3.731,6.413,2,5,5,1.976,3.222,4.201,3,5,6,5,5,6,5,3,Hghckchk,3,3,3,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/2021 9:25,1/25/2021 9:39,0,100,810,1,1/25/2021 9:39,anonymous,SV,1,Chrome,87.0.4280.141,Windows NT 6.2,1600x900,,,,,,,,,3,3,3,5,3,4,5,5,,,,,5,5,1,4,3,3,,,,,,,,,,,0,0,10.021,0,0,0,8.836,0,6,6,0,0,26.113,0,3,7,7,5,5,6,1,Kommer inte ta vaccin mot covid,1,1,2,,,2,7,99,1,1,2,,,,2,2,1,1,4,4,1,3,3,Felaktig data,3,1,,32,1,4,,1,5,1,,21,1,,1,
1/25/2021 9:09,1/25/2021 9:40,0,100,1851,1,1/25/2021 9:40,anonymous,SV,1,Edge,88.0.705.50,Windows NT 10.0,1920x1080,,,,,,,,,4,5,4,6,6,4,5,5,,,,,6,5,5,4,4,3,0,0,71.221,0,0,0,89.136,0,6,6,,,,,,,,,,,0,0,128.281,0,6,6,6,5,5,6,3,jag vill se om det blir mer biverkni9ngar,4,3,4,,,1,7,99,6,5,6,,,,2,1,4,4,3,2,6,3,4,,2,1,,74,2,5,,2,1,1,,20,1,,1,
1/25/2021 9:28,1/25/2021 9:41,0,100,736,1,1/25/2021 9:41,anonymous,SV,1,Chrome,88.0.4324.93,Android 9,412x846,7,7,7,7,6,7,7,7,,,,,,,,,7,7,5,3,,,,,7,7,3.833,20.201,25.55,3,2.035,2.035,14.509,1,7,6,,,,,,,,,,,5.622,9.669,12.4,2,7,2,3,5,6,4,4,Jag litar på dem,3,3,3,,,1,7,99,,,,4,4,7,1,1,2,2,4,4,5,5,6,,2,1,,38,2,5,,1,6,1,,18,2,Rumänska,3,"Nej, tack!"
1/25/2021 9:37,1/25/2021 9:44,0,100,426,1,1/25/2021 9:44,anonymous,SV,1,Opera,72.0.3815.473,Windows NT 10.0,1340x1080,,,,,,,,,4,4,4,4,4,5,5,5,,,,,5,6,5,6,6,5,,,,,,,,,,,0,0,1.442,0,0,0,3.555,0,6,6,0,0,1.299,0,6,6,7,6,5,6,3,"För att jag som e lite yngre känner att jag kan vara som en ""test kanin"" för dom som är lite värre utsatta",4,4,4,4,,2,7,99,6,6,7,,,,1,2,7,7,7,7,7,7,7,,2,1,,25,1,4,,2,2,1,,2,1,,1,Nej de är bra så lycka till :)
1/25/2021 9:36,1/25/2021 9:49,0,100,838,1,1/25/2021 9:49,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1366x768,,,,,,,,,4,4,4,6,2,4,3,3,,,,,7,7,2,4,3,3,,,,,,,,,,,0,0,30.509,0,0,0,9.097,0,7,5,0,0,17.066,0,4,4,6,6,4,6,4,Jag vill skydda mej själv mod covid 19,3,3,3,,,2,7,99,4,1,3,,,,2,2,4,4,7,4,4,4,4,,1,1,,69,2,3,,2,4,1,,18,1,,1,
1/25/2021 9:47,1/25/2021 9:50,0,100,203,1,1/25/2021 9:50,anonymous,SV,1,Chrome,87.0.4280.141,Windows NT 10.0,1920x1080,,,,,,,,,4,4,4,4,4,4,4,4,,,,,4,4,4,4,4,4,,,,,,,,,,,0,0,1.64,0,0,0,1.239,0,4,4,0,0,0.973,0,4,4,4,4,4,4,1,yjfjfgj fghj gfhh jhfgj gfj gfdf hjgfj,3,3,3,3,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/2021 9:48,1/25/2021 9:50,0,100,108,1,1/25/2021 9:50,anonymous,SV,1,Chrome,75.0.3770.101,Android 9,360x740,3,2,3,4,2,2,1,4,,,,,,,,,3,5,4,2,,,,,3,5,,,,,,,,,,,0.449,1.116,1.591,2,0.455,1.002,1.974,2,4,5,0.467,2.591,3.144,4,4,3,5,3,3,5,2,Aldrig,2,2,4,2,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/2021 9:24,1/25/2021 9:52,0,100,1714,1,1/25/2021 9:52,anonymous,SV,1,Safari iPad,14.0.2,iPad,768x1024,4,4,5,5,1,6,5,6,,,,,,,,,5,6,2,6,,,,,5,4,,,,,,,,,,,63.689,63.689,66.357,1,43.697,80.91,82.657,2,7,6,66.865,66.865,82.622,1,4,5,5,5,4,5,3,"Det är viktigt att minska smittspridningen, även fast jag är osäker på vaccinet fortfarande så kan jag inte säga att det finns ett annat val. Om det är nått vaccin jag förmodligen skulle ta så skulle det vara den kinesiska. Sägs vara mildare och att tom. barn kan ta dem. Men vill inte ta Astra Zeneca om jag kan undvika det. Helst de ovannämnda.",4,1,3,,Litar inte på FDA,2,7,99,,,,5,3,4,1,2,2,1,4,4,3,2,5,,,1,,27,2,12,Oavslutad högskole utbildning,1,3,1,,13,2,Serbiska,3,
1/25/2021 9:21,1/25/2021 9:58,0,100,2221,1,1/25/2021 9:58,anonymous,SV,1,Chrome,87.0.4280.141,Windows NT 10.0,1208x680,,,,,,,,,4,4,4,5,5,4,4,4,,,,,4,5,3,3,3,3,,,,,,,,,,,40.01,40.01,43.792,1,5.095,58.973,73.301,2,7,5,13.73,47.282,64.611,2,6,2,2,6,6,7,4,"Mitt beslut grundas av både personliga hälsoskäl men också av solidaritetsskäl mot andra människor. Jag tycker dock att skyddet mot vaccinationsskador ekonomiskt skall garanteras fullt ut, livet ut utan ekonomiskt tak för de individer som drabbas av vaccinationsskador.",3,3,3,4,"spridningsrisk, sjukdomens allvarlighet, solidaritet med övriga samhällsmedborgare",2,7,99,4,5,6,,,,2,2,5,7,2,5,5,2,3,Individuellt mänskligt hänsynstagande saknas alltför ofta. Se på försäkringskassan i Sveriges hantering av svårt sjuka och handikappades behov  av individuellt anpassad hjälp. ,1,2,"Försäkringskassan, Arbetsförmedlingen",73,1,12,"Lärare, rektor psykoterapeututbildning",2,8,1,,2,1,,1,"Intressant, inte helt lätt att välja svarsalternativ."
1/25/2021 9:51,1/25/2021 10:07,0,100,951,1,1/25/2021 10:07,anonymous,SV,1,Edge,87.0.664.75,Windows NT 10.0,1536x864,,,,,,,,,5,5,5,6,3,4,4,4,,,,,2,6,5,2,3,3,,,,,,,,,,,0,0,43.188,0,24.173,24.735,91.503,2,7,5,0,0,40.415,0,6,4,4,6,5,5,3,Risken att inte ta ett vaccin är nog större än att ta det.,3,3,3,1,,2,7,99,4,4,4,,,,2,1,4,3,3,6,6,5,3,Jag har ingen möjlighet att kontrollera vilka data som algoritmerna bygger på.,1,2,Inte på raka armen,64,1,6,,2,8,1,,11,2,Ungerska,3,"Det var en bra och intressant enkät, med väl genomtänkta frågor."
1/25/2021 9:53,1/25/2021 10:08,0,100,868,1,1/25/2021 10:08,anonymous,SV,1,Chrome,87.0.4280.141,Android 10,412x869,4,4,4,5,4,4,4,4,,,,,,,,,3,6,4,7,,,,,4,3,22.697,24.396,30.624,3,14.922,27.491,28.661,8,6,4,,,,,,,,,,,20.663,33.526,34.743,7,5,4,2,5,5,4,3,Det beror på vilket vaccin som finns tillgängliga ,3,3,2,,,1,7,99,,,,5,5,4,1,2,4,4,3,1,2,2,3,Pga algoritmen,1,2,Nej,73,1,6,,2,5,1,,20,1,,1,Nej
1/25/2021 10:05,1/25/2021 10:08,0,100,160,1,1/25/2021 10:08,anonymous,SV,1,Chrome,87.0.4280.141,Windows NT 10.0,1366x768,,,,,,,,,3,5,6,6,6,4,6,6,,,,,5,6,5,5,6,7,,,,,,,,,,,0,0,2.458,0,0,0,1.68,0,5,6,0,0,2.644,0,7,6,5,6,5,4,3,because that's the best,3,4,3,3,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/2021 10:06,1/25/2021 10:12,0,100,331,1,1/25/2021 10:12,anonymous,SV,1,Safari iPhone,14.0.2,iPhone,375x812,5,5,7,7,5,4,5,6,,,,,,,,,4,7,3,4,,,,,5,3,0.595,0.595,1.873,1,2.587,2.587,3.784,1,5,4,,,,,,,,,,,0.536,0.536,1.701,1,5,3,3,5,5,4,3,Vet ej ,3,2,3,,,1,7,99,,,,7,5,4,1,1,3,4,4,5,3,4,3,Vet ej ,1,1,,22,2,4,,2,6,1,,12,1,,1,
1/25/2021 10:11,1/25/2021 10:13,0,100,138,1,1/25/2021 10:13,anonymous,SV,1,Safari iPad,12.1.2,iPad,768x1024,1,1,2,2,2,3,4,4,,,,,,,,,4,4,4,4,,,,,5,3,,,,,,,,,,,0,0,1.647,0,1.054,1.054,1.001,1,5,6,0,0,2.548,0,1,5,7,7,3,6,3,Det är vad jag tycker,2,1,4,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/2021 10:09,1/25/2021 10:13,0,100,235,1,1/25/2021 10:13,anonymous,SV,1,Chrome,87.0.4280.141,Android 10,320x712,2,2,3,5,3,3,3,3,,,,,,,,,2,4,4,5,,,,,3,2,15.244,15.921,16.719,2,0.992,1.691,2.438,2,3,2,,,,,,,,,,,5.175,9.357,10.073,3,4,3,5,3,3,5,3,Yes of cors,2,2,2,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/2021 10:07,1/25/2021 10:14,0,100,387,1,1/25/2021 10:14,anonymous,SV,1,Chrome,88.0.4324.93,Android 10,360x780,4,5,4,4,4,5,3,2,,,,,,,,,5,5,3,4,,,,,6,4,3.597,6.118,7.248,3,3.446,4.722,5.384,2,5,6,,,,,,,,,,,0.966,16.342,17.193,7,5,4,6,5,4,4,1,Jag tycker inte att den är säker,2,4,3,,,1,7,99,,,,5,4,5,2,2,4,3,3,5,3,5,5,,2,1,,28,2,6,,2,5,1,,12,1,,2,
1/25/2021 10:07,1/25/2021 10:14,0,100,404,1,1/25/2021 10:14,anonymous,SV,1,Chrome,88.0.4324.93,Android 10,360x760,4,3,3,5,5,4,5,5,,,,,,,,,4,6,5,5,,,,,6,6,15.59,15.59,16.244,1,12.166,16.055,16.577,2,6,6,,,,,,,,,,,12.398,13.763,14.456,2,7,5,2,7,6,7,4,Litat på vaccinet.,4,4,4,,,1,7,99,,,,5,6,4,2,2,3,4,4,3,5,3,5,,,1,,27,1,6,,2,1,1,,12,1,,2,
1/25/2021 10:08,1/25/2021 10:15,0,100,374,1,1/25/2021 10:15,anonymous,SV,1,Chrome,87.0.4280.141,Android 10,320x747,4,4,4,4,4,4,4,4,,,,,,,,,3,6,3,4,,,,,4,4,6.323,8.656,9.96,3,34.366,34.366,35.994,1,5,5,,,,,,,,,,,6.877,21.377,22.983,9,4,4,4,4,4,4,4,Vill kunna resa utomlands ,3,3,4,,,2,7,99,,,,6,3,3,2,1,1,1,1,4,4,2,4,,,1,,54,2,4,,2,2,1,,7,1,,2,
1/25/2021 10:05,1/25/2021 10:15,0,100,616,1,1/25/2021 10:15,anonymous,SV,1,Chrome,83.0.4103.106,Android 10,412x869,6,6,7,7,6,7,6,7,,,,,,,,,7,6,7,7,,,,,7,7,,,,,,,,,,,2.86,2.86,19.122,1,3.219,26.28,27.131,2,7,5,4.138,25.188,27.001,3,5,4,7,7,7,6,4,Jag är rädd för min hälsa och litar mycket på regeringen,4,3,4,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/2021 10:05,1/25/2021 10:16,0,100,608,1,1/25/2021 10:16,anonymous,SV,1,Safari iPhone,14.0.2,iPhone,375x667,6,6,6,5,5,5,5,5,,,,,,,,,4,2,3,5,,,,,3,3,2.447,6.442,12.082,3,1.709,7.346,13.128,3,5,5,,,,,,,,,,,1.597,32.887,43.792,7,4,5,6,5,5,5,3,"P.g.a. nästkommande yrke, vilket är inom vård och omsorg ",3,3,3,,,1,7,99,,,,5,4,6,1,2,3,5,4,4,5,5,5,,,1,,47,2,4,,2,5,1,,12,2,Kinesiska,3,
1/25/2021 10:14,1/25/2021 10:16,0,100,133,1,1/25/2021 10:16,anonymous,SV,1,Chrome,87.0.4280.141,Android 10,320x712,2,4,4,5,5,3,4,4,,,,,,,,,3,2,5,5,,,,,4,4,,,,,,,,,,,1.32,1.32,2.519,1,0.534,0.534,1.679,1,4,6,0.849,0.849,2.853,1,4,5,5,5,5,3,2,No did not,2,2,2,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/2021 9:57,1/25/2021 10:17,0,100,1156,1,1/25/2021 10:17,anonymous,SV,1,Chrome,87.0.4280.141,Android 7.0,360x640,4,5,3,5,3,6,4,2,,,,,,,,,4,7,2,1,,,,,2,1,9.165,22.33,23.761,5,12.819,27.27,31.889,6,6,5,,,,,,,,,,,9.532,40.245,42.856,12,2,5,4,6,5,3,4,Det ger viss skydd mot corona tro jag,2,1,3,,,2,7,99,,,,7,2,2,2,1,1,4,5,3,3,3,2,Tror inte på det,1,1,,72,1,3,,2,5,1,,11,1,,3,Nej
1/25/2021 10:09,1/25/2021 10:17,0,100,485,1,1/25/2021 10:17,anonymous,SV,1,Safari iPhone,14.0.2,iPhone,414x896,5,5,4,7,1,4,4,4,,,,,,,,,4,5,5,4,,,,,4,4,0.712,0.712,1.818,1,1.623,1.623,2.521,1,4,4,,,,,,,,,,,0.415,0.415,1.557,1,2,4,3,4,4,4,3,"Betroende på vad det bekämpar, för att få bort virus skulle jag gjort det för min egna och min samhällets riskgrupps skull",3,3,3,,,1,7,99,,,,4,7,4,1,2,3,4,4,5,1,4,4,,1,1,,23,2,5,,1,6,1,,12,1,,2,Nej
1/25/2021 10:05,1/25/2021 10:17,0,100,739,1,1/25/2021 10:17,anonymous,SV,1,Edge,88.0.705.50,Windows NT 10.0,1366x768,,,,,,,,,6,6,6,7,6,6,6,6,,,,,5,6,2,1,4,3,,,,,,,,,,,0,0,33.537,0,0,0,20.562,0,7,5,0,0,17.208,0,6,3,4,6,5,4,3,är nästan säker på att det som kommer att bjudas ,3,1,3,,,1,7,99,5,4,5,,,,2,1,1,1,3,3,3,2,3,vet ej men litar inte riktigt på det,1,1,,58,2,2,,2,1,1,,21,2,finska,3,Nej
1/25/2021 10:16,1/25/2021 10:19,0,100,126,1,1/25/2021 10:19,anonymous,SV,1,Chrome,83.0.4103.106,Android 10,412x869,7,7,7,7,7,7,7,7,,,,,,,,,7,7,7,7,,,,,7,7,,,,,,,,,,,0.762,0.762,1.269,1,0.464,0.464,1.068,1,7,7,0.621,0.621,1.456,1,7,7,7,7,7,7,4,Jag är rädd för min hälsa och litar mycket på regeringen jag är glad att skydda mig!!,4,4,4,,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/2021 10:05,1/25/2021 10:19,0,100,817,1,1/25/2021 10:19,anonymous,SV,1,Safari,13.1.2,Macintosh,768x1024,,,,,,,,,4,4,4,6,4,3,5,5,,,,,4,5,5,3,5,5,16.922,16.922,19.944,1,16.642,16.642,23.297,1,6,5,,,,,,,,,,,10.278,195.643,199.174,3,6,5,5,5,5,4,2,Människornas liv har ett värde och en vaccin som inte har studerats långt tid är inte säker med kanske massa biverkningar som kan komma och drabba oss efter ett år eller på länge sikt det är en chansning men jag förstår att det ärviktigt och komma med en spann lösning men den lösningen kan drabba oss hårdare än covid,4,4,4,4,Studer på längre sikt ,2,7,99,7,7,4,,,,2,2,1,1,4,4,5,5,5,,1,1,,40,2,5,,1,8,1,,11,1,,3,
1/25/2021 10:07,1/25/2021 10:19,0,100,750,1,1/25/2021 10:19,anonymous,SV,1,Chrome,88.0.4324.93,Android 10,350x737,2,2,2,5,4,4,5,5,,,,,,,,,3,3,4,3,,,,,4,4,,,,,,,,,,,1.854,6.78,17.953,2,3.48,14.826,21.656,6,7,4,4.238,31.058,38.002,6,4,7,6,4,4,4,2,Vet inte om biverkningarna förän efteråt. Känns som vaccinet har stressat fram.,3,3,3,,,1,7,99,,,,6,4,2,1,2,1,2,2,1,5,1,4,,1,1,,49,2,4,,1,3,1,,12,1,,1,
1/25/2021 10:07,1/25/2021 10:19,0,100,709,1,1/25/2021 10:19,anonymous,SV,1,Chrome,83.0.4103.106,Android 8.0.0,360x640,6,6,6,6,6,6,6,6,,,,,,,,,6,6,2,4,,,,,5,5,1.594,6.834,7.566,3,3.678,9.152,15.625,5,6,5,,,,,,,,,,,6.762,111.326,112.237,13,6,4,4,5,6,5,4,Jag vill skydda mig och andra från smittan.,3,3,3,,,2,7,99,,,,4,2,6,1,1,1,1,2,4,4,3,5,,2,2,Ekonomiskt bistånd ,36,2,6,,2,8,1,,11,1,,1,
