StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,DistributionChannel,UserLanguage,Q1.2,Q1.3_Browser,Q1.3_Version,Q1.3_Operating System,Q1.3_Resolution,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.2_5,Q2.3_1,Q2.3_2,Q2.3_3,Q3.2_1,Q3.2_2,Q3.2_3,Q3.2_4,Q3.2_5,Q3.3_1,Q3.3_2,Q3.3_3,Q5.3,Q5.4,Q5.5,Q5.6,Q6.2_1,Q6.2_2,Q6.2_3,Q6.2_4,Q7.2,Q7.3,Q8.3_First Click,Q8.3_Last Click,Q8.3_Page Submit,Q8.3_Click Count,Q8.5_First Click,Q8.5_Last Click,Q8.5_Page Submit,Q8.5_Click Count,Q8.6,Q8.7,Q10.3_First Click,Q10.3_Last Click,Q10.3_Page Submit,Q10.3_Click Count,Q10.5_First Click,Q10.5_Last Click,Q10.5_Page Submit,Q10.5_Click Count,Q10.6,Q10.7,Q14.2_First Click,Q14.2_Last Click,Q14.2_Page Submit,Q14.2_Click Count,Q15.2,Q15.3,Q15.4,Q15.5,Q15.6,Q15.7,Q16.2,Q16.3,Q16.7_1,Q16.7_2,Q16.7_3,Q16.8_1,Q16.8_1_TEXT,Q298,Q17.1,Q17.1_7_TEXT,Q6.3_1,Q6.3_2,Q6.4,Q5.8,Q5.9,Q5.10,Q16.5,Q16.6,Q18.2,Q18.3,Q4.2,Q4.3,Q4.4,Q20.2,Q20.3,Q20.4,Q20.5,Q18.4,Q18.5,Q19.2_8,Q19.3,Q19.4,Q19.4_9_TEXT,Q19.5,Q19.6,Q19.7,Q19.7_2_TEXT,Q19.8,Q19.9,Q19.9_2_TEXT,Q19.10,Q20.6
1/19/2021 12:15,1/19/2021 12:56,0,100,2442,1,1/19/2021 12:56,anonymous,NL,1,Chrome,83.0.4103.106,Android 8.1.0,800x1280,4,4,4,4,4,5,4,4,,,,,,,,,4,4,2,4,,,,,4,4,,,,,,,,,,,0,0,28.822,0,0,0,39.799,0,5,5,0,0,92.875,0,4,4,4,4,4,4,3,Beter iets dan niets.,3,2,3,,,2,7,Negen en negentig,,,,5,5,4,2,1,3,3,5,4,4,5,4,,2,1,,73,1,1,,2,2,1,,13,1,,1,Nee
1/19/2021 12:26,1/19/2021 12:56,0,100,1760,1,1/19/2021 12:56,anonymous,NL,1,Chrome,87.0.4280.142,CrOS x86_64 13505.100.0,1669x939,,,,,,,,,4,3,3,6,3,4,6,5,,,,,4,6,4,2,5,5,0,0,41.101,0,0,0,61.024,0,7,6,,,,,,,,,,,0,0,54.211,0,3,2,6,6,6,7,4,ik geloof dat er voldoende onderzoek is gedaan . om dit vaccin mij geruststeld om toch nog te genieten van het leven ............,4,3,4,3,99,3,7,99,7,7,7,,,,1,2,6,7,3,2,5,7,6,,2,1,,71,1,1,,2,6,1,,2,1,,1,dit was voormij  interresant
1/19/2021 12:52,1/19/2021 13:00,0,100,462,1,1/19/2021 13:00,anonymous,NL,1,Chrome,87.0.4280.141,Windows NT 10.0,2560x1440,,,,,,,,,4,4,4,5,4,4,5,4,,,,,4,6,3,4,4,4,,,,,,,,,,,0,0,20.784,0,0,0,21.168,0,6,5,0,0,34.011,0,4,4,4,5,5,5,4,om het virus adquaat weg te krijgen is er vaccinatie nodig zonder redden we het denk ik niet,4,3,4,,,2,7,99,4,4,5,,,,2,2,3,4,4,4,3,4,4,,1,1,,60,2,1,,2,6,1,,3,1,,1,
1/19/2021 12:43,1/19/2021 13:04,0,100,1243,1,1/19/2021 13:04,anonymous,NL,1,Edge,87.0.664.75,Windows NT 10.0,1366x768,,,,,,,,,3,3,3,4,3,4,4,3,,,,,4,4,3,3,3,2,0,0,9.822,0,0,0,6.473,0,5,7,,,,,,,,,,,0,0,8.26,0,3,5,5,4,3,4,2,Ik ben na mijn kindertijd/militaire diensttijd niet meer gevacineerd en heb in mijn familie verschillende negatieve effecten gezien van o.a. de jaarlijkse griepprik vacinaties op mensen die daarvoor nooit ziek waren en daarna iedere winter sukkelden. Dus mijn devies geen vaccinaties ,2,2,2,,,3,7,99,4,3,3,,,,1,1,4,4,5,3,4,5,3,de uitslag is afhankelijk van de vraagstelling,1,2,niet zo direct,78,1,1,,2,2,1,,2,1,,1,neen
1/19/2021 12:54,1/19/2021 13:04,0,100,599,1,1/19/2021 13:04,anonymous,NL,1,Chrome,87.0.4280.141,Windows NT 10.0,1344x840,,,,,,,,,5,5,5,6,5,4,4,4,,,,,5,7,4,4,5,5,,,,,,,,,,,0,0,20.449,0,0,0,7.731,0,6,6,0,0,10.073,0,6,4,4,6,5,5,4,ik ben een man van 86 jaar en zit in de risicogroep dus ik laat me inenten,3,3,4,,,2,7,99,7,5,6,,,,2,2,5,5,4,5,5,5,5,,,1,,86,1,4,,2,3,1,,9,1,,1,was erg leerzaam om te doen ga zo door
1/19/2021 12:58,1/19/2021 13:05,0,100,412,1,1/19/2021 13:05,anonymous,NL,1,Edge,87.0.664.75,Windows NT 10.0,1536x864,,,,,,,,,5,4,4,5,3,5,3,5,,,,,4,3,4,5,5,5,0,0,15.925,0,0,0,7.229,0,6,5,,,,,,,,,,,0,0,9.572,0,5,3,5,5,4,4,1,vaccin is nog heel weinig over bekend over bijwerkingen op de lange termijn.,1,1,1,1,,2,7,99,3,4,4,,,,2,2,5,5,4,2,3,4,4,,,1,,58,2,1,,1,8,1,,3,1,,1,
1/19/2021 12:53,1/19/2021 13:07,0,100,893,1,1/19/2021 13:07,anonymous,NL,1,Edge,87.0.664.75,Windows NT 10.0,1600x900,,,,,,,,,2,2,2,6,2,3,6,6,,,,,6,6,4,2,4,3,,,,,,,,,,,25.619,25.619,30.493,1,24.56,24.56,28.638,1,7,3,21.649,21.649,23.953,1,5,3,3,6,5,5,4,"Ik heb vertrouwen in de EM beoordeling. Ik zit in de risico groep samen met mijn vrouw (Hart, leeftijd, diabetes). Ik wil geen risico vormen voor anderen.",4,3,4,1,,2,7,99,6,5,6,,,,2,2,5,6,5,1,6,3,4,,2,2,Geen voorbeeld maar ik ben op de hoogte van het bestaan van algoritmen.,72,1,2,,2,8,1,,2,1,,1,Geen
1/19/2021 13:01,1/19/2021 13:09,0,100,529,1,1/19/2021 13:09,anonymous,NL,1,Safari iPhone,14.0.2,iPhone,414x896,5,5,5,5,4,4,4,4,,,,,,,,,3,2,4,4,,,,,4,4,,,,,,,,,,,1.658,1.658,2.839,1,0.609,0.609,1.791,1,6,5,5.841,5.841,8.333,1,4,5,4,4,4,2,2,Ik ben bang voor wat het zou doen over 10 jaar mbt het kind.,3,2,2,,,2,7,99,,,,2,3,4,2,2,5,4,3,4,3,6,4,,,1,,19,2,4,,1,9,1,,12,1,,2,
1/19/2021 12:57,1/19/2021 13:13,0,100,969,1,1/19/2021 13:13,anonymous,NL,1,Chrome,87.0.4280.141,Windows NT 10.0,1536x864,,,,,,,,,6,6,6,6,6,5,6,6,,,,,4,6,4,2,4,4,0,0,36.273,0,0,0,34.344,0,6,6,,,,,,,,,,,0,0,32.456,0,6,2,2,6,6,5,4,Als ik de kans krijg om me zelf en een ander te beschermen doe ik dat uiteraard,4,4,4,,,3,7,99,6,6,6,,,,2,2,5,6,6,3,3,5,5,,2,1,,66,1,1,,2,2,1,,5,1,,1,
1/19/2021 12:33,1/19/2021 13:13,0,100,2424,1,1/19/2021 13:13,anonymous,NL,1,Safari,14.0.1,Macintosh,768x1024,,,,,,,,,3,3,3,5,3,3,5,5,,,,,4,4,4,2,3,3,,,,,,,,,,,4.004,98.944,103.885,9,4.878,39.768,47.268,7,4,6,4.448,102.426,103.177,18,5,6,5,3,3,5,3,"Ik heb niet zo’n vertrouwen in het vaccin. En omdat ik andere aandoeningen heb weet ik niet hoe het vaccin daar op reageert, omdat er nog veel te weinig bekend is over het vaccin.",3,1,3,,,2,7,99,6,4,4,,,,2,2,6,6,5,4,3,6,4,,1,2,"Rechters, Politie",55,2,4,,2,7,1,,13,1,,1,
1/19/2021 13:08,1/19/2021 13:14,0,100,376,1,1/19/2021 13:14,anonymous,NL,1,Safari,4,Android 10,800x1280,6,6,6,6,6,7,7,7,,,,,,,,,4,7,1,5,,,,,5,5,3.812,3.812,18.542,1,0,0,20.226,0,6,2,,,,,,,,,,,2.645,3.625,30.73,2,4,2,2,7,6,6,4,Wil geen corona,4,4,4,,,2,7,99,,,,7,1,7,2,2,5,7,4,4,5,4,4,,,1,,80,1,1,,2,4,1,,10,1,,1,
1/19/2021 13:13,1/19/2021 13:19,0,100,325,1,1/19/2021 13:19,anonymous,NL,1,Chrome,87.0.4280.141,Android 10,412x869,4,4,4,4,4,4,4,4,,,,,,,,,4,4,4,4,,,,,4,4,,,,,,,,,,,0.766,0.766,1.602,1,0.502,0.502,1.259,1,4,4,0.578,0.578,1.71,1,4,4,4,4,4,4,1,Waarom wel,1,1,1,,,1,7,99,,,,1,7,1,2,2,4,4,4,1,1,4,4,,3,1,,50,1,2,,2,6,1,,10,1,,1,Geen
1/19/2021 13:02,1/19/2021 13:20,0,100,1062,1,1/19/2021 13:20,anonymous,NL,1,Chrome,87.0.4280.101,Android 6.0,360x640,4,4,4,4,4,1,1,7,,,,,,,,,1,1,1,1,,,,,1,1,,,,,,,,,,,11.006,51.902,52.511,4,4.695,8.448,9.665,4,7,7,24.011,55.516,56.065,4,7,7,7,6,1,1,1,Ik ben niet weg van alle bijwerkingen die deze vaccin heeft,1,1,2,,,2,7,99,,,,7,7,7,1,1,7,7,7,1,1,7,7,,1,1,,50,2,9,"MBO,ihno",2,2,1,,5,1,,1,Nee
1/19/2021 12:59,1/19/2021 13:22,0,100,1377,1,1/19/2021 13:22,anonymous,NL,1,Chrome,83.0.4103.106,Android 8.0.0,360x640,3,3,3,5,2,4,3,2,,,,,,,,,3,2,1,4,,,,,5,4,1.718,25.501,32.658,4,2.641,33.871,44.584,10,7,6,,,,,,,,,,,8.109,50.438,56.495,7,6,7,7,3,4,4,1,"Geen vertrouwen in de werking. En wat ik er van gehoord heb, neem de fabrikant geen verantwoording als het misgaat.",2,2,2,,,3,7,99,,,,2,3,2,2,2,4,2,4,1,5,5,4,,3,1,,64,2,1,,2,2,1,,10,1,,1,
1/19/2021 13:05,1/19/2021 13:22,0,100,1024,1,1/19/2021 13:22,anonymous,NL,1,Firefox,84,Windows NT 10.0,1920x1080,,,,,,,,,2,2,2,5,1,2,2,4,,,,,5,6,1,4,3,3,0,0,39.885,0,0,0,54.545,0,7,6,,,,,,,,,,,0,0,71.504,0,6,4,4,6,6,6,3,Denk dat het nodig is,3,2,3,1,,3,7,99,4,4,6,,,,2,2,6,6,4,4,3,3,4,,,1,,68,1,4,,2,4,1,,12,1,,1,nee
1/19/2021 12:46,1/19/2021 13:23,0,100,2210,1,1/19/2021 13:23,anonymous,NL,1,Chrome,87.0.4280.141,Android 10,960x600,2,2,2,2,3,4,4,4,,,,,,,,,4,4,4,2,,,,,4,4,,,,,,,,,,,43.107,61.204,99.201,8,56.871,212.415,216.193,6,6,5,26.619,111.847,114.496,9,4,5,6,5,5,5,4,je hebt weinig keus dood gaan aan corona of aan het vaccin,4,4,4,,,3,7,99,,,,7,3,5,2,2,5,4,4,2,5,4,4,,,1,,75,2,1,,2,3,1,,12,1,,1,nee
1/19/2021 13:11,1/19/2021 13:25,0,100,850,1,1/19/2021 13:25,anonymous,NL,1,Edge,87.0.664.75,Windows NT 10.0,1536x864,,,,,,,,,5,5,5,6,4,6,6,5,,,,,5,6,2,4,1,3,,,,,,,,,,,0,0,33.165,0,0,0,21.085,0,6,2,0,0,5.69,0,6,1,2,7,6,7,4,"ik ben een risico groep en heb altijd vertrouwen in de dokter.
",2,2,3,,,1,7,99,7,5,5,,,,2,2,2,2,3,7,5,7,4,,2,1,,63,1,1,,2,7,1,,12,1,,1,nvt
1/19/2021 13:11,1/19/2021 13:28,0,100,988,1,1/19/2021 13:28,anonymous,NL,1,Chrome,87.0.4280.141,Android 8.1.0,800x1280,1,1,2,4,3,4,3,3,,,,,,,,,3,7,4,3,,,,,1,1,0,0,4.935,0,0,0,3.479,0,6,4,,,,,,,,,,,0,0,2.314,0,4,6,5,7,6,7,4,"Ik heb corona gehad. Ik weet daardoor dat vaccinatie zeer belangrijk is.
Degene die zich niet laat vaccineren weet niet waarover ie praat.   Het is gewoon een k.. ziekte.",3,3,3,,,1,7,99,,,,7,5,3,2,2,7,7,4,1,2,1,4,,3,1,,66,1,1,,2,5,1,,9,1,,1,
1/19/2021 13:20,1/19/2021 13:28,0,100,483,1,1/19/2021 13:28,anonymous,NL,1,Safari,14.0.2,Macintosh,768x1024,,,,,,,,,4,4,4,5,2,4,4,4,,,,,4,5,3,3,4,4,,,,,,,,,,,4.127,4.127,5.442,1,5.231,5.231,7.341,1,6,4,7.855,7.855,9.302,1,5,4,5,5,4,5,4,"Voor me zelf , en meer vrijheid.",3,3,3,,,1,7,99,5,5,4,,,,1,2,4,4,4,5,4,5,4,,3,1,,71,1,1,,2,3,1,,9,1,,1,Nee
1/19/2021 12:21,1/19/2021 13:29,0,100,4034,1,1/19/2021 13:29,anonymous,NL,1,Safari iPad,12.1.2,iPad,768x1024,4,4,4,5,4,4,5,5,,,,,,,,,4,4,2,2,,,,,4,4,,,,,,,,,,,5.718,5.718,24.9,1,1.85,9.137,11.382,3,6,6,11.133,15.583,17.001,2,4,4,4,4,4,4,4,Is niet alleen voor mij zelf maar ook voor andere mensen in mijn omgeving belangrijk.,4,3,4,,,2,7,99,,,,5,2,6,2,2,4,4,4,4,5,4,4,,,1,,64,2,1,,1,4,1,,3,1,,1,
1/19/2021 13:21,1/19/2021 13:32,0,100,643,1,1/19/2021 13:32,anonymous,NL,1,Chrome,83.0.4103.106,Android 10,412x869,2,2,2,2,3,3,4,4,,,,,,,,,4,6,4,4,,,,,4,4,4.382,5.996,10.345,2,5.673,12.591,13.681,3,7,5,,,,,,,,,,,8.733,18.283,20.153,4,3,2,2,5,6,6,4,Ik heb vertrouwen in het vaccin en wil ook gewoon weer alles kunnen doen.,2,3,3,,,1,7,99,,,,6,1,1,2,2,4,7,4,1,4,5,4,,,1,,62,2,1,,2,9,1,,2,1,,1,Nee
1/19/2021 12:44,1/19/2021 13:33,0,100,2929,1,1/19/2021 13:33,anonymous,NL,1,Chrome,87.0.4280.141,Windows NT 6.3,1366x768,,,,,,,,,4,4,4,5,5,4,5,5,,,,,5,5,3,4,4,4,0,0,121.433,0,0,0,156.22,0,6,5,,,,,,,,,,,0,0,311.942,0,5,4,4,5,5,5,4,Als het is goedgekeurd lijkt het mij betrouwbaar genoeg,3,3,4,,,1,7,99,6,5,6,,,,2,1,4,5,3,3,6,4,4,,2,1,,68,2,1,,2,5,1,,3,1,,1,
1/19/2021 13:26,1/19/2021 13:33,0,100,428,1,1/19/2021 13:33,anonymous,NL,1,Chrome,87.0.4280.141,Windows NT 10.0,1920x1080,,,,,,,,,6,6,5,7,1,5,5,5,,,,,5,4,7,5,5,6,0,0,3.14,0,0,0,3.081,0,7,7,,,,,,,,,,,0,0,1.804,0,6,6,6,7,7,7,3,als alles beter word dan eerst is het goed,4,3,4,,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/19/2021 13:21,1/19/2021 13:34,0,100,798,1,1/19/2021 13:34,anonymous,NL,1,Chrome,87.0.4280.141,Windows NT 10.0,1536x864,,,,,,,,,4,5,4,5,5,6,6,6,,,,,5,7,4,2,6,5,,,,,,,,,,,14.258,14.258,15.67,1,4.757,4.757,12.54,1,6,2,4.274,4.274,6.369,1,7,1,1,7,7,6,4,bijdrage om gezond verder te kunnen en daarmee de besmetting tegen te gaam,4,1,4,,,2,7,99,4,1,6,,,,2,2,5,7,5,5,6,7,6,,2,1,,66,1,2,,2,9,1,,9,1,,1,
1/19/2021 13:32,1/19/2021 13:36,0,100,224,1,1/19/2021 13:36,anonymous,NL,1,Edge,87.0.664.75,Windows NT 10.0,1920x1080,,,,,,,,,6,6,6,6,6,6,6,6,,,,,6,6,6,6,6,6,,,,,,,,,,,0,0,1.186,0,0,0,1.093,0,6,6,2.337,2.337,3.314,1,6,6,6,6,6,6,4,nee,3,3,3,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/19/2021 13:31,1/19/2021 13:40,0,100,538,1,1/19/2021 13:40,anonymous,NL,1,Safari iPad,9,iPad,768x1024,4,4,4,6,4,1,5,5,,,,,,,,,6,7,1,1,,,,,6,7,,,,,,,,,,,11.966,11.966,20.199,1,12.832,14.577,17.581,2,7,7,63.921,74.049,76.792,2,7,6,7,7,7,7,4,Belangrijk voor mij ,4,4,4,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/19/2021 13:26,1/19/2021 13:41,0,100,890,1,1/19/2021 13:41,anonymous,NL,1,Chrome,87.0.4280.141,Android 5.0.2,1280x800,4,4,4,4,4,4,4,4,,,,,,,,,4,4,1,4,,,,,4,4,,,,,,,,,,,2.238,2.238,53.101,1,16.758,16.758,119.902,1,5,4,6.2,38.904,68.267,3,5,5,5,5,5,4,3,Omdat ik hoor bij de risicogroep,3,2,3,,,1,7,99,,,,5,5,5,2,1,4,4,4,3,4,4,4,,,1,,67,2,2,,2,6,1,,6,1,,1,geen
1/19/2021 13:38,1/19/2021 13:43,0,100,320,1,1/19/2021 13:43,anonymous,NL,1,Chrome,87.0.4280.141,Windows NT 10.0,1536x864,,,,,,,,,5,5,5,7,4,5,5,6,,,,,7,7,6,6,7,6,,,,,,,,,,,0,0,13.827,0,3.914,3.914,4.992,1,7,6,7.597,7.597,9.667,1,6,6,3,5,6,7,4,Inenten is veel beter dan dat je corona krijgt.,4,3,4,,,2,7,99,7,5,6,,,,1,1,6,6,7,6,7,6,6,,3,1,,73,1,1,,2,6,1,,2,1,,1,
1/19/2021 13:30,1/19/2021 13:45,0,100,875,1,1/19/2021 13:45,anonymous,NL,1,Chrome,87.0.4280.141,Windows NT 10.0,1280x1024,,,,,,,,,6,5,4,7,3,6,6,6,,,,,1,7,3,1,1,1,0,0,22.843,0,0,0,35.438,0,7,3,,,,,,,,,,,0,0,58.497,0,7,1,1,7,7,7,4,"Ik ben 74 jaar en hartpatiënt, het lijkt mij een zeer goede reden om mij te laten inenten.",3,1,3,1,,1,7,99,5,4,7,,,,2,2,3,3,3,5,6,5,2,"Invloed van buitenaf kan fataal zijn, ( Hacks)",3,1,,74,1,1,,2,5,1,,5,1,,2,
1/19/2021 13:36,1/19/2021 13:47,0,100,648,1,1/19/2021 13:47,anonymous,NL,1,Safari,14.0.2,Macintosh,1024x1366,,,,,,,,,3,3,3,4,2,4,2,2,,,,,5,2,2,3,1,1,0,0,34.442,0,0,0,33.097,0,6,5,,,,,,,,,,,0,0,35.164,0,1,7,7,1,1,7,1,"Ik geloof niet in vaccins en vertrouw liever op mijn eigen weerstand. Plus dat dit vaccin veel te snel op de markt is gekomen en niemand nog weet wat de lange termijn bijwerkingen kunnen zijn. Kortom, onbetrouwbaar",1,1,1,,,1,7,99,1,3,2,,,,2,1,6,7,5,1,1,4,1,Geen situatie hetzelfde is,1,1,,53,2,1,,2,3,1,,10,1,,2,Ik wil mijn/ons inkomen nooit ingeven maar had hier geen keus en dat vind ik ronduit belachelijk
1/19/2021 13:46,1/19/2021 13:54,0,100,483,1,1/19/2021 13:54,anonymous,NL,1,Chrome,87.0.4280.141,Windows NT 6.3,1093x615,,,,,,,,,5,5,5,6,6,4,4,4,,,,,4,5,5,4,5,5,1.537,2.562,13.821,2,9.584,13.053,21.315,3,6,5,,,,,,,,,,,6.465,19.503,20.973,3,4,3,3,4,5,4,4,hopen dat het helpt als mensen zich laten enten,1,2,3,,,1,7,99,6,6,6,,,,2,2,6,4,4,4,5,5,5,,2,1,,52,2,1,,1,5,1,,10,1,,1,nee
1/19/2021 13:43,1/19/2021 13:56,0,100,792,1,1/19/2021 13:56,anonymous,NL,1,Edge,87.0.664.75,Windows NT 10.0,1600x900,,,,,,,,,6,6,6,7,6,6,6,6,,,,,6,7,6,2,6,6,,,,,,,,,,,0,0,16.014,0,0,0,15.779,0,6,6,0,0,15.443,0,7,3,3,7,6,6,4,De kwetsbaarheid tot besmetting zo veel mogelijk voorkomen,4,3,4,1,,1,7,99,6,4,6,,,,2,2,5,6,6,6,6,6,6,,2,1,,81,2,1,,2,5,1,,13,1,,1,nee
1/19/2021 13:56,1/19/2021 14:00,0,100,272,1,1/19/2021 14:00,anonymous,NL,1,Chrome,87.0.4280.141,Windows NT 10.0,1366x768,,,,,,,,,1,1,1,5,1,1,1,1,,,,,6,2,1,7,4,4,0.866,1.703,2.732,2,9.312,9.312,10.727,1,5,4,,,,,,,,,,,7.189,7.189,8.552,1,4,4,4,4,4,3,2,NO I,2,1,2,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/19/2021 13:50,1/19/2021 14:01,0,100,664,1,1/19/2021 14:01,anonymous,NL,1,Edge,87.0.664.75,Windows NT 10.0,1600x900,,,,,,,,,1,1,1,4,1,2,4,4,,,,,4,4,4,4,2,2,0,0,5.605,0,0,0,10.719,0,6,5,,,,,,,,,,,0,0,24.025,0,6,1,1,4,4,3,4,ik behoor tot de risicogroep dus waarom niet.,2,2,2,,,1,7,99,4,7,3,,,,2,1,1,1,7,3,4,5,4,,3,1,,66,1,1,,2,4,1,,3,1,,1,
1/19/2021 13:59,1/19/2021 14:01,0,100,113,1,1/19/2021 14:01,anonymous,NL,1,Safari iPhone,14.0.2,iPhone,375x812,1,3,3,2,6,3,4,2,,,,,,,,,6,6,3,2,,,,,3,5,0.434,1.257,1.968,2,0.4,0.4,6.587,1,6,4,,,,,,,,,,,0.449,0.449,1.643,1,5,4,5,4,4,5,3,Nee,2,2,1,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/19/2021 13:51,1/19/2021 14:02,0,100,648,1,1/19/2021 14:02,anonymous,NL,1,Chrome,87.0.4280.141,Android 5.1.1,962x601,4,4,4,4,4,4,4,4,,,,,,,,,4,6,4,4,,,,,4,4,,,,,,,,,,,1.302,1.302,3.068,1,1.307,2.464,3.392,2,5,5,1.589,1.589,2.802,1,6,6,6,6,6,6,4,Dat ik niet ziek wordt en dat alles weer gewoon wordt ,3,3,3,3,,3,7,99,,,,6,6,4,2,2,6,7,4,4,4,4,4,,2,1,,68,2,1,,2,2,1,,4,1,,1,Nee
1/19/2021 13:53,1/19/2021 14:02,0,100,563,1,1/19/2021 14:02,anonymous,NL,1,Chrome iPhone,78.0.3904.84,iPhone,375x667,3,2,3,4,4,4,3,1,,,,,,,,,4,6,4,4,,,,,1,1,1.104,9.855,12.25,3,3.005,11.307,13.474,3,5,7,,,,,,,,,,,4.794,22.241,29.336,6,1,7,6,5,4,5,4,Ik wil gewoon gevaccineerd worden zodat we weer terug kunnen naar het normale leven,3,3,3,,,1,7,99,,,,6,7,7,2,2,5,5,3,2,2,1,1,Er te veel vooroordelen in zitten kijk maar naar youtube,1,2,Kinderopvangtoeslag,21,1,4,,2,4,1,,3,1,,1,Nee
1/19/2021 13:55,1/19/2021 14:03,0,100,506,1,1/19/2021 14:03,anonymous,NL,1,Chrome,87.0.4280.141,Windows NT 10.0,1366x768,,,,,,,,,4,4,4,4,4,4,4,4,,,,,4,4,4,4,3,4,,,,,,,,,,,0,0,18.126,0,0,0,7.829,0,5,6,0,0,11.585,0,4,5,5,5,3,6,4,om mijn zoon die verstandelijk gehandicapt is zodat ik veilig met hem kan knuffelen,3,3,3,,,1,7,99,5,5,6,,,,1,2,5,6,4,5,5,6,5,,1,1,,53,2,1,,2,2,1,,4,1,,1,niets
1/19/2021 14:02,1/19/2021 14:04,0,100,141,1,1/19/2021 14:04,anonymous,NL,1,Chrome,83.0.4103.106,Android 10,412x915,4,4,4,4,4,4,4,4,,,,,,,,,4,4,4,4,,,,,4,4,0.989,0.989,3.233,1,0.837,0.837,1.7,1,4,4,,,,,,,,,,,0.945,0.945,2.054,1,4,4,4,4,4,4,3,Geen,2,2,2,2,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/19/2021 13:42,1/19/2021 14:05,0,100,1343,1,1/19/2021 14:05,anonymous,NL,1,Chrome,83.0.4103.106,Android 8.0.0,360x640,5,5,5,5,6,5,5,5,,,,,,,,,2,6,4,4,,,,,5,5,14.456,23.974,29.669,3,1.575,31.459,32.6,6,7,5,,,,,,,,,,,18.835,54.987,55.768,5,6,5,5,6,6,6,4,Samen tegen corona dus inenten,1,1,1,,,2,7,99,,,,6,5,6,1,2,5,5,4,4,5,5,5,,1,1,,51,2,1,,1,2,1,,12,1,,1,
1/19/2021 13:55,1/19/2021 14:05,0,100,576,1,1/19/2021 14:05,anonymous,NL,1,Safari iPhone,14.0.2,iPhone,414x736,3,3,2,4,3,4,5,4,,,,,,,,,5,4,3,1,,,,,5,4,3.743,6.298,12.344,2,6.052,6.052,8.659,1,6,4,,,,,,,,,,,18.747,30.201,34.346,3,5,2,3,5,6,6,3,Denk dat het nodig is om COVID te bestrijden ,3,2,3,,,2,7,99,,,,6,5,5,2,2,1,4,5,3,3,2,4,,1,2,Niet,61,1,1,,2,5,1,,12,1,,1,
1/19/2021 14:04,1/19/2021 14:07,0,100,160,1,1/19/2021 14:07,anonymous,NL,1,Edge,87.0.664.75,Windows NT 10.0,1280x1024,,,,,,,,,4,4,4,4,4,4,4,4,,,,,4,4,4,4,4,4,0,0,2.89,0,0,0,2.147,0,4,4,,,,,,,,,,,0,0,8.813,0,4,4,4,4,4,4,3,o,3,3,3,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/19/2021 14:00,1/19/2021 14:13,0,100,757,1,1/19/2021 14:13,anonymous,NL,1,Edge,87.0.664.75,Windows NT 10.0,1280x720,,,,,,,,,4,4,4,5,4,5,5,5,,,,,4,4,3,3,4,4,,,,,,,,,,,0,0,25.074,0,0,0,32.312,0,7,5,0,0,56.437,0,5,5,4,5,5,5,3,vertrouw er op dat het vaccin veilig is en mij bescherming bied. ,4,3,4,,,1,7,99,6,4,5,,,,2,2,3,4,6,2,5,4,4,,1,1,,59,2,1,,2,5,1,,12,1,,1,
1/19/2021 14:10,1/19/2021 14:14,0,100,226,1,1/19/2021 14:14,anonymous,NL,1,Safari iPhone,14.0.2,iPhone,414x896,4,4,4,4,4,4,4,4,,,,,,,,,4,4,4,4,,,,,4,4,0.564,1.268,2.031,2,0.512,0.512,1.92,1,4,4,,,,,,,,,,,1.154,1.154,2.301,1,4,4,4,4,4,4,3,Ivm me werk en sneller onze vrijheid terug,3,2,3,2,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/19/2021 13:57,1/19/2021 14:14,0,100,1065,1,1/19/2021 14:14,anonymous,NL,1,Chrome,87.0.4280.141,Android 9,768x1024,1,1,1,4,1,1,4,3,,,,,,,,,3,4,4,4,,,,,3,3,,,,,,,,,,,0,0,21.133,0,0,0,9.049,0,7,7,21.952,21.952,22.853,1,6,7,7,6,6,4,4,"Om weer een beetje normaal leven te krijgen
",3,2,3,,,2,7,Ik heb het niet gelezen 99,,,,5,5,5,2,2,3,4,7,1,1,4,3,De overheid nu al niet te vertrouwen is,1,1,,68,1,1,,2,2,1,,12,1,,1,
1/19/2021 14:02,1/19/2021 14:15,0,100,805,1,1/19/2021 14:15,anonymous,NL,1,Firefox,84,Windows NT 10.0,1366x768,,,,,,,,,5,5,5,5,5,5,5,5,,,,,4,3,3,3,4,4,,,,,,,,,,,0,0,11.858,0,0,0,3.839,0,6,5,0,0,9.37,0,4,5,4,4,4,4,2,ben niet overtuigd van het nut,1,1,2,,,1,7,99,3,3,4,,,,2,1,4,4,4,4,4,4,4,,2,1,,84,1,2,,2,4,1,,9,1,,1,nee
