StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,DistributionChannel,UserLanguage,Q1.2,Q1.3_Browser,Q1.3_Version,Q1.3_Operating System,Q1.3_Resolution,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.2_5,Q2.2_6,Q2.3_1,Q2.3_2,Q2.3_3,Q3.2_1,Q3.2_2,Q3.2_3,Q3.2_4,Q3.2_5,Q3.2_6,Q3.3_1,Q3.3_2,Q3.3_3,Q5.3,Q5.4,Q5.5,Q5.6,Q6.2_1,Q6.2_2,Q6.2_3,Q6.2_4,Q7.2,Q7.3,Q8.3_First Click,Q8.3_Last Click,Q8.3_Page Submit,Q8.3_Click Count,Q8.5_First Click,Q8.5_Last Click,Q8.5_Page Submit,Q8.5_Click Count,Q8.6,Q8.7,Q10.3_First Click,Q10.3_Last Click,Q10.3_Page Submit,Q10.3_Click Count,Q10.5_First Click,Q10.5_Last Click,Q10.5_Page Submit,Q10.5_Click Count,Q10.6,Q10.7,Q14.2_First Click,Q14.2_Last Click,Q14.2_Page Submit,Q14.2_Click Count,Q15.2,Q15.3,Q15.4,Q15.5,Q15.6,Q15.7,Q86,Q16.2,Q16.3,Q16.7_1,Q16.7_2,Q16.7_3,Q16.8_1,Q16.8_1_TEXT,Q298,Q17.1,Q17.1_7_TEXT,Q6.3_1,Q6.3_2,Q6.4,Q5.8,Q5.9,Q5.10,Q16.5,Q16.6,Q18.2,Q18.3,Q4.2,Q4.3,Q4.4,Q20.2,Q20.3,Q20.4,Q20.5,Q18.4,Q18.5,Q19.2_1,Q19.3,Q19.4,Q19.4_8_TEXT,Q19.5,Q19.6,Q19.7,Q19.7_2_TEXT,Q19.8,Q19.9,Q19.9_2_TEXT,Q19.10,Q20.6
2/11/2021 10:10,2/11/2021 10:17,0,100,446,1,2/11/2021 10:17,anonymous,FR,1,Firefox,85,Windows NT 10.0,1920x1080,,,,,,,,,,5,4,4,4,2,2,3,4,4,,,,,4,3,5,5,4,5,,,,,,,,,,,0,0,14.832,0,0,0,17.175,0,5,4,0,0,33.602,0,5,4,5,5,4,5,4,4,ON A PAS LE CHOIX LORSQUE VOTRE PROCHE SON DES PERSIONNE A RISQUE,2,3,2,,,2,7,99,4,5,5,,,,2,2,4,5,5,4,4,4,4,,1,1,R,37,1,4,,2,8,1,,4,1,,1,BONNE ANNEE
2/11/2021 10:09,2/11/2021 10:17,0,100,465,1,2/11/2021 10:17,anonymous,FR,1,Chrome,88.0.4324.146,Windows NT 10.0,1600x900,,,,,,,,,,3,3,2,4,2,4,2,5,4,,,,,5,5,5,2,4,4,,,,,,,,,,,0,0,16.517,0,0,0,21.845,0,6,5,0,0,38.193,0,6,3,3,6,6,6,5,4,je suis soignante de plus de 50 ans,3,4,3,,,2,7,99,6,2,4,,,,2,1,4,3,4,3,2,4,4,,,2,,57,2,5,,1,4,1,,11,1,,3,ras
2/11/2021 10:11,2/11/2021 10:17,0,100,359,1,2/11/2021 10:17,anonymous,FR,1,Safari iPhone,Unknown,iPhone,375x667,3,3,6,4,1,1,4,6,5,,,,,,,,,,5,4,4,4,,,,,5,4,0.348,0.348,1.383,1,0.333,0.333,1.534,1,5,5,,,,,,,,,,,0.488,0.488,2.619,1,3,2,6,3,5,5,7,2,Cela ne m’intéresse pas je m’y connais très peu ,1,1,1,,,1,7,99,,,,7,7,7,1,2,5,6,1,7,1,6,6,,3,2,,23,2,3,,2,1,1,,6,1,,1,Non
2/11/2021 10:10,2/11/2021 10:17,0,100,458,1,2/11/2021 10:17,anonymous,FR,1,Edge,88.0.705.63,Windows NT 10.0,1366x768,,,,,,,,,,2,2,2,5,3,4,3,3,3,,,,,2,7,1,2,5,4,0,0,3.554,0,0,0,8.231,0,6,4,,,,,,,,,,,0,0,1.64,0,4,4,5,4,5,6,4,3,parce que je pense qu'il est efficace et utile,2,2,3,,,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/2021 10:11,2/11/2021 10:17,0,100,381,1,2/11/2021 10:17,anonymous,FR,1,Safari iPhone,Unknown,iPhone,414x896,4,4,4,4,4,4,4,4,4,,,,,,,,,,3,4,1,1,,,,,4,4,,,,,,,,,,,1.304,1.304,2.528,1,0.666,0.666,1.724,1,7,7,1.031,1.031,2.591,1,5,7,5,7,7,7,7,3,Bon produit et confiance en pfizer ,4,4,4,,,1,7,99,,,,7,7,4,2,2,4,4,4,4,4,4,4,,1,2,,46,2,3,,1,6,1,,6,1,,1,
2/11/2021 10:11,2/11/2021 10:17,0,100,358,1,2/11/2021 10:17,anonymous,FR,1,Chrome,88.0.4324.152,Android 9,360x760,2,4,3,3,2,3,2,2,2,,,,,,,,,,5,4,2,5,,,,,3,5,1.753,4.084,4.901,4,0.567,0.567,1.567,1,2,2,,,,,,,,,,,0.676,2.345,3.077,3,3,2,3,3,2,4,2,2,Très bien ,2,2,2,3,,3,7,99,,,,6,5,4,2,2,2,3,4,4,3,3,3,Zone turf ,2,2,,52,1,2,,2,6,1,,7,2,France ,1,Canal 
2/11/2021 10:12,2/11/2021 10:17,0,100,348,1,2/11/2021 10:17,anonymous,FR,1,Chrome,88.0.4324.152,Android 9,360x740,1,3,2,3,4,5,2,5,7,,,,,,,,,,5,6,2,7,,,,,1,4,0.705,0.705,1.685,1,0.691,0.691,1.598,1,2,6,,,,,,,,,,,0.349,1.171,1.912,2,7,5,6,2,7,4,5,1,"Nn
",3,1,1,,,2,7,99,,,,1,4,2,1,2,2,5,2,5,7,7,3,Nn,1,2,,36,1,8,France ,2,8,1,,6,2,France ,1,Nn
2/11/2021 10:16,2/11/2021 10:17,0,100,91,1,2/11/2021 10:17,anonymous,FR,1,Chrome,88.0.4324.150,Windows NT 10.0,1920x1080,,,,,,,,,,2,4,4,5,4,3,3,5,4,,,,,2,5,4,5,4,3,0,0,0.753,0,0,0,0.565,0,4,5,,,,,,,,,,,0,0,1.027,0,5,3,4,4,4,3,3,3,Oui,3,2,2,3,,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/2021 10:13,2/11/2021 10:17,0,100,254,1,2/11/2021 10:17,anonymous,FR,1,Edge,88.0.705.63,Windows NT 10.0,1536x864,,,,,,,,,,1,1,1,2,1,3,1,1,1,,,,,1,4,1,1,4,2,1.315,1.315,2.435,1,0,0,1.812,0,7,7,,,,,,,,,,,0,0,1.069,0,3,7,7,3,3,7,4,1,pas confiance,3,3,3,,,2,7,99,7,7,1,,,,2,2,2,2,3,4,2,2,3,pas confiance,1,2,,64,2,4,,2,1,1,,11,1,,1,
2/11/2021 10:14,2/11/2021 10:17,0,100,207,1,2/11/2021 10:17,anonymous,FR,1,Chrome,88.0.4324.150,Windows NT 10.0,1795x1010,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,4,4,4,4,2,2,1.895,1.895,2.787,1,0,0,0.914,0,4,4,,,,,,,,,,,0,0,1.396,0,1,2,2,1,2,1,1,1,ne sais pas,1,1,1,,,3,7,99,1,1,1,,,,1,1,1,1,4,1,1,1,1,ne sais pas,,2,,56,1,2,,2,1,1,,7,1,,1,non
2/11/2021 10:15,2/11/2021 10:17,0,100,141,1,2/11/2021 10:18,anonymous,FR,1,Chrome,88.0.4324.152,Android 10,412x892,4,4,5,4,4,4,4,4,4,,,,,,,,,,4,4,4,4,,,,,4,4,0.601,0.601,1.765,1,0.445,0.445,1.086,1,4,4,,,,,,,,,,,0.945,0.945,2.389,1,4,4,4,4,4,4,4,2,Je suis neutre ,2,3,2,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/2021 10:12,2/11/2021 10:18,0,100,321,1,2/11/2021 10:18,anonymous,FR,1,Chrome,88.0.4324.150,Windows NT 10.0,1600x900,,,,,,,,,,5,5,5,5,5,5,5,5,5,,,,,5,5,5,5,5,5,,,,,,,,,,,0,0,4.361,0,2.679,2.679,4.465,1,5,5,4.026,4.026,34.002,1,4,4,4,5,4,4,5,2,car j'en aurais d'une autres marques,3,3,3,,,1,7,99,5,5,5,,,,2,1,5,5,4,4,4,4,4,,2,1,l'agriculture,49,2,6,,2,8,1,,6,1,,1,
2/11/2021 10:13,2/11/2021 10:18,0,100,297,1,2/11/2021 10:18,anonymous,FR,1,Firefox,52,Windows NT 6.0,1440x900,,,,,,,,,,6,5,5,6,5,6,6,5,5,,,,,4,6,5,5,5,6,0,0,8.286,0,0,0,5.586,0,6,5,,,,,,,,,,,0,0,2.334,0,6,5,5,5,6,6,5,3,la fiabilité,3,4,4,,,2,7,99,6,5,5,,,,1,1,6,3,2,3,4,3,4,,3,2,,43,1,5,,2,5,1,,10,1,,1,ras
2/11/2021 10:12,2/11/2021 10:18,0,100,363,1,2/11/2021 10:18,anonymous,FR,1,Chrome,88.0.4324.152,Android 9,360x760,4,4,4,5,3,3,4,4,4,,,,,,,,,,4,6,1,3,,,,,2,2,1.98,3.945,6.901,4,0.661,3.683,4.5,4,7,5,,,,,,,,,,,0.588,1.389,2.289,2,6,4,4,6,5,5,5,4,Pour me protéger j'ai confiance ,4,3,4,,,1,7,99,,,,7,7,2,2,2,4,3,1,4,3,1,1,Pas basées sur l'humain ,1,2,,43,2,6,,2,3,1,,8,1,,1,Non
2/11/2021 10:13,2/11/2021 10:18,0,100,278,1,2/11/2021 10:18,anonymous,FR,1,Opera,73.0.3856.344,Windows NT 10.0,1600x900,,,,,,,,,,4,4,4,5,2,2,4,4,4,,,,,7,4,1,4,4,4,,,,,,,,,,,0,0,6.502,0,0,0,4,0,4,4,0,0,2.448,0,4,4,4,4,4,4,4,2,car je veux voir les resultats avant,2,3,3,3,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/2021 10:15,2/11/2021 10:18,0,100,151,1,2/11/2021 10:18,anonymous,FR,1,Safari iPhone,Unknown,iPhone,375x667,4,4,4,4,4,4,4,4,4,,,,,,,,,,4,4,5,4,,,,,3,4,0.847,0.847,2.081,1,0.658,0.658,2.614,1,6,4,,,,,,,,,,,0.778,0.778,2.869,1,3,5,4,3,4,4,3,2,Il n’y a pas assez de recule ,3,3,4,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/2021 10:12,2/11/2021 10:18,0,100,336,1,2/11/2021 10:18,anonymous,FR,1,Edge,88.0.705.63,Windows NT 10.0,1366x768,,,,,,,,,,5,5,5,7,6,3,6,6,7,,,,,5,7,6,4,7,6,0,0,6.031,0,0,0,3.393,0,7,5,,,,,,,,,,,0,0,3.236,0,7,5,5,6,6,5,6,4,parcequ'il  est prouvée fiable scientifiquement,4,4,4,,,2,7,99,5,5,6,,,,2,2,7,7,3,7,4,5,7,,2,2,,62,1,2,,2,7,1,,2,1,,1,non
2/11/2021 10:14,2/11/2021 10:18,0,100,202,1,2/11/2021 10:18,anonymous,FR,1,Edge,88.0.705.63,Windows NT 10.0,1280x720,,,,,,,,,,5,5,5,4,2,2,4,4,4,,,,,5,4,4,5,5,3,,,,,,,,,,,0,0,12.919,0,0,0,13.394,0,5,5,0,0,17.582,0,4,4,4,5,4,4,4,1,je n'ai pas confiance sur un vaccin qui a été fait en moins de 1 an,2,3,2,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/2021 10:10,2/11/2021 10:18,0,100,465,1,2/11/2021 10:18,anonymous,FR,1,Chrome,88.0.4324.152,Android 8.0.0,360x640,4,4,4,4,4,4,4,4,4,,,,,,,,,,4,6,1,2,,,,,4,3,3.803,12.249,13.061,9,1.696,12.253,13.661,13,4,3,,,,,,,,,,,0.911,7.248,11.7,9,4,4,3,5,5,4,5,2,J'attends d'autres vaccins pour faire mon choix ,3,2,3,,,1,7,99,,,,7,6,4,2,2,1,1,4,4,4,4,4,,1,1,Npn,58,1,2,,2,8,1,,8,1,,1,
2/11/2021 10:12,2/11/2021 10:18,0,100,335,1,2/11/2021 10:18,anonymous,FR,1,Safari iPhone,Unknown,iPhone,414x896,4,4,4,4,4,1,4,4,4,,,,,,,,,,4,4,4,4,,,,,4,3,,,,,,,,,,,0.824,0.824,1.746,1,0.575,0.575,1.578,1,5,4,0.7,0.7,1.713,1,4,5,3,3,4,4,4,1,Pas envie de mourir ,2,2,2,,,2,7,99,,,,7,7,2,2,1,1,1,4,2,4,2,2,Je ne c pas ,,2,,25,2,3,,2,2,1,,7,1,,1,Non
2/11/2021 10:16,2/11/2021 10:18,0,100,116,1,2/11/2021 10:18,anonymous,FR,1,Chrome,88.0.4324.152,Android 8.0.0,412x846,4,4,4,3,4,4,3,4,4,,,,,,,,,,4,4,4,3,,,,,5,4,0.94,0.94,1.785,1,0.325,2.018,2.801,3,5,3,,,,,,,,,,,0.291,0.291,1.996,1,5,3,5,4,4,4,4,2,Nsp,3,2,3,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/2021 10:11,2/11/2021 10:18,0,100,450,1,2/11/2021 10:18,anonymous,FR,1,Chrome,88.0.4324.152,Android 8.0.0,360x640,4,4,4,3,2,2,4,4,4,,,,,,,,,,4,3,2,4,,,,,3,3,,,,,,,,,,,2.084,21.161,25.517,2,0.854,15.103,15.928,6,3,5,7.582,13.511,14.201,6,3,5,5,3,3,4,4,1,Tout ceci est une amplification masquée pour favoriser lenprise sue les gens et pour les lobbing pharmaceutiques,2,2,2,,,2,7,99,,,,2,1,2,1,1,3,3,4,3,2,4,4,,1,1,Rien ne me vient là ,32,2,4,,2,1,1,,10,1,,1,
2/11/2021 10:11,2/11/2021 10:18,0,100,453,1,2/11/2021 10:18,anonymous,FR,1,Chrome,88.0.4324.141,Android 9,360x780,1,1,1,1,1,1,1,1,1,,,,,,,,,,4,1,1,2,,,,,1,1,,,,,,,,,,,0.642,0.642,4.401,1,0.595,5.917,8.173,6,2,2,1.101,1.931,3.872,2,2,1,1,2,1,2,2,1,Vaccin réalisé en très peu de temps ,1,2,2,2,,1,7,99,,,,2,1,1,1,2,2,2,2,2,2,3,2,Pas réalisable ,2,2,,39,1,2,,2,5,1,,7,1,,1,
2/11/2021 10:11,2/11/2021 10:18,0,100,446,1,2/11/2021 10:18,anonymous,FR,1,Chrome,88.0.4324.152,Android 10,393x851,1,3,2,2,2,3,3,4,2,,,,,,,,,,2,2,3,4,,,,,2,3,4.341,4.341,5.083,1,10.9,10.9,11.83,1,4,3,,,,,,,,,,,15.06,15.06,22.973,1,4,3,3,3,4,4,4,2,Kgjgjgigugigi,2,2,2,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/2021 10:12,2/11/2021 10:18,0,100,406,1,2/11/2021 10:18,anonymous,FR,1,Safari iPad,10,iPad,768x1024,4,4,3,6,1,5,4,6,5,,,,,,,,,,2,7,1,3,,,,,3,3,,,,,,,,,,,8.511,12.027,19.261,3,1.687,9.282,16.772,5,7,7,0.517,14.416,33.785,13,5,4,5,6,6,6,6,3,"Tout dépend du vaccin qui sera mis à disposition,Je n'aurai pas le choix ",4,4,4,,,1,7,99,,,,7,5,5,2,1,3,5,4,4,1,5,4,,,2,,74,2,4,,2,5,1,,11,1,,1,Non
2/11/2021 10:13,2/11/2021 10:18,0,100,344,1,2/11/2021 10:18,anonymous,FR,1,Chrome,88.0.4324.150,Windows NT 10.0,1366x768,,,,,,,,,,6,6,6,4,6,6,5,5,5,,,,,4,4,4,4,5,5,,,,,,,,,,,1.419,1.419,2.274,1,1.291,1.291,1.932,1,5,5,0.8,0.8,1.556,1,5,5,5,5,5,5,5,1,je suis contre,1,1,1,,,3,7,99,6,6,6,,,,1,1,4,4,4,4,4,4,4,,2,2,,45,2,4,,2,4,1,,1,1,,1,
2/11/2021 10:14,2/11/2021 10:18,0,100,252,1,2/11/2021 10:18,anonymous,FR,1,Opera,73.0.3856.344,Windows NT 10.0,1366x768,,,,,,,,,,4,4,4,4,1,2,4,4,4,,,,,3,5,4,3,4,4,0,0,2.506,0,0,0,4.249,0,4,4,,,,,,,,,,,0,0,2.363,0,3,6,4,4,4,4,3,3,nnnnn,3,3,3,,,1,7,99,5,4,4,,,,2,2,2,2,4,4,4,3,4,,2,2,,56,1,2,,2,2,1,,8,1,,1,
2/11/2021 10:16,2/11/2021 10:18,0,100,130,1,2/11/2021 10:18,anonymous,FR,1,Chrome,88.0.4324.150,Windows NT 10.0,1366x768,,,,,,,,,,4,4,4,4,4,4,4,4,4,,,,,4,4,4,4,4,4,0,0,2.844,0,0,0,1.894,0,4,4,,,,,,,,,,,0,0,2.432,0,4,4,4,4,4,4,4,2,erger,3,2,2,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/2021 10:10,2/11/2021 10:19,0,100,537,1,2/11/2021 10:19,anonymous,FR,1,Chrome,88.0.4324.150,Windows NT 10.0,1366x768,,,,,,,,,,4,4,4,6,2,5,4,4,4,,,,,6,7,1,4,7,7,,,,,,,,,,,0,0,5.269,0,0,0,2.932,0,6,4,0,0,4.299,0,6,6,6,6,6,6,6,3,j'attend de voir les effets secondaires,4,4,4,4,effets secondaires,2,7,99,7,4,6,,,,2,2,4,4,1,4,4,6,4,,2,2,,63,2,2,,2,5,1,,2,1,,1,
2/11/2021 10:11,2/11/2021 10:19,0,100,433,1,2/11/2021 10:19,anonymous,FR,1,Safari,4,Android 10,450x950,1,1,1,1,1,2,1,1,2,,,,,,,,,,3,2,1,2,,,,,4,3,0,0,1.048,0,0,0,0.967,0,3,4,,,,,,,,,,,0.998,0.998,1.754,1,3,4,3,3,3,3,2,2,Je n'ai pas confiance,1,1,1,,,3,7,99,,,,6,5,2,2,1,3,3,4,4,3,5,3,Je ne sais pas,2,2,,45,2,4,,2,8,1,,13,1,,3,RAS
2/11/2021 10:11,2/11/2021 10:19,0,100,449,1,2/11/2021 10:19,anonymous,FR,1,Firefox,85,Windows NT 10.0,1536x864,,,,,,,,,,4,4,4,4,2,2,4,4,4,,,,,4,4,4,4,4,4,12.579,12.579,13.545,1,0,0,5.56,0,4,4,,,,,,,,,,,0,0,5.32,0,4,4,4,4,4,4,4,2,je ne pense pas,2,2,2,,,2,7,99,4,4,4,,,,2,1,4,4,3,3,3,3,4,,,1,non,48,2,5,,2,1,1,,9,1,,1,
2/11/2021 10:13,2/11/2021 10:19,0,100,340,1,2/11/2021 10:19,anonymous,FR,1,Safari iPhone,Unknown,iPhone,414x896,1,1,1,5,1,2,4,4,6,,,,,,,,,,1,5,7,1,,,,,1,1,,,,,,,,,,,1.063,2.053,3.627,2,0.403,0.403,1.417,1,7,7,1.386,1.386,2.715,1,4,7,7,3,2,7,1,1,Pas assez de recul ,3,3,3,,,2,7,99,,,,7,7,1,1,1,1,1,4,7,1,7,1,Trop arbitraire ,1,1,Cpam,26,2,5,,2,2,1,,13,1,,1,
2/11/2021 10:11,2/11/2021 10:19,0,100,434,1,2/11/2021 10:19,anonymous,FR,1,Safari iPhone,Unknown,iPhone,375x667,1,1,1,6,1,4,4,4,2,,,,,,,,,,4,6,1,4,,,,,1,1,2.365,5.081,6.622,4,2.683,4.934,4.957,4,5,7,,,,,,,,,,,0.355,10.073,12.966,3,3,5,4,6,5,5,5,3,J’espère c’est celui que je préfère aviur,3,2,3,,,2,7,99,,,,7,3,1,2,2,3,7,7,1,5,3,1,Perte de l’humain ,1,2,,45,1,6,,1,8,1,,8,1,,1,
2/11/2021 10:10,2/11/2021 10:19,0,100,519,1,2/11/2021 10:19,anonymous,FR,1,Chrome,88.0.4324.150,Windows NT 10.0,1366x768,,,,,,,,,,4,4,4,5,3,3,5,5,4,,,,,5,6,2,3,5,5,,,,,,,,,,,2.891,4.072,19.696,2,15.993,17.389,20.559,2,7,6,17.249,23.727,25.071,3,4,5,5,4,5,5,5,3,"On n'a pas vraiment le choix, il faut prendre les vaccins qui arrivent sur le marché",3,3,4,,,2,7,99,5,3,5,,,,2,2,1,1,4,5,3,4,5,,1,2,,64,2,4,,2,3,1,,2,1,,1,Non
2/11/2021 10:10,2/11/2021 10:19,0,100,525,1,2/11/2021 10:19,anonymous,FR,1,Safari iPhone,Unknown,iPhone,375x667,1,1,1,1,1,1,4,1,4,,,,,,,,,,1,1,1,1,,,,,1,1,1.008,1.692,2.371,2,0.643,0.643,2.193,1,1,1,,,,,,,,,,,4.704,4.704,6.945,1,3,7,3,3,3,7,3,1,"vaccin dangereux 
vaccin fait trop vite ",1,1,1,,,2,7,99,,,,4,4,1,2,2,3,2,1,1,1,3,3,aucune idée ,,2,,31,2,5,,2,1,1,,8,2,arabe,3,
2/11/2021 10:09,2/11/2021 10:19,0,100,570,1,2/11/2021 10:19,anonymous,FR,1,Safari iPhone,Unknown,iPhone,320x568,3,3,2,5,1,1,3,2,2,,,,,,,,,,3,3,2,4,,,,,7,4,,,,,,,,,,,6.254,13.308,15.921,3,6.525,17.443,22.13,3,5,6,1.859,11.556,12.373,3,4,5,5,3,4,4,4,2,Je ne sais pas si cela vaut vraiment la peine de se faire vacciner ,3,3,3,,,1,7,99,,,,5,5,3,1,1,4,4,5,2,2,5,5,,2,1,Je ne sais pas,45,2,5,,2,8,1,,10,1,,1,
2/11/2021 10:11,2/11/2021 10:19,0,100,461,1,2/11/2021 10:19,anonymous,FR,1,Chrome,88.0.4324.150,Windows NT 10.0,1366x768,,,,,,,,,,5,5,5,6,3,4,4,6,6,,,,,6,6,1,2,4,4,0,0,16.346,0,0,0,17.98,0,7,4,,,,,,,,,,,0,0,36.479,0,6,2,2,6,6,6,6,3,"après avoir quelques réticences sur le vaccin en raison de la rapidité de sa conception, j'ai changé d'avis car désormais il est plus rapide de faire beaucoup plus de choses actuellement. Je fais confiance aux scientifiques.",4,4,4,,,2,7,99,6,2,4,,,,2,2,3,7,3,7,5,1,4,,,2,,46,1,6,,2,8,1,,10,1,,1,"pour la question pour voir si j'étais attentif, 99 est un nombre et non un chiffre."
2/11/2021 10:14,2/11/2021 10:19,0,100,286,1,2/11/2021 10:19,anonymous,FR,1,Chrome,88.0.4324.150,Windows NT 10.0,1366x768,,,,,,,,,,4,4,4,4,4,4,4,4,4,,,,,4,5,5,5,5,5,0,0,8.905,0,0,0,7.025,0,5,5,,,,,,,,,,,0,0,9.731,0,4,5,4,5,4,4,4,3,car il est de qualité,2,2,3,,,1,7,99,5,5,5,,,,1,1,2,2,4,4,4,4,4,,2,2,,47,2,2,,2,5,1,,12,1,,1,
2/11/2021 10:11,2/11/2021 10:19,0,100,482,1,2/11/2021 10:19,anonymous,FR,1,Safari iPhone,Unknown,iPhone,375x812,4,5,5,5,4,3,4,4,4,,,,,,,,,,3,4,2,4,,,,,4,4,5.369,37.754,40.583,4,1.812,5.007,6.545,2,5,4,,,,,,,,,,,4.579,8.313,10.224,3,3,5,5,5,4,5,4,3,Si ça peut permettre d’eradiquer le virus je le ferai ,3,3,3,,,2,7,99,,,,6,5,5,2,1,2,2,2,4,3,5,4,,1,2,,19,2,3,,2,7,1,,13,1,,2,Non
2/11/2021 10:14,2/11/2021 10:19,0,100,271,1,2/11/2021 10:19,anonymous,FR,1,Safari,14.0.3,Macintosh,820x1180,,,,,,,,,,5,6,6,6,3,3,5,5,5,,,,,6,6,3,6,6,7,2.901,2.901,5.281,1,0.4,0.758,2.522,2,6,6,,,,,,,,,,,2.204,5.338,7.988,4,6,6,7,6,6,6,6,3,En espérant qu’il soit efficace malgres les diverses évolutions du virus,3,4,3,,,3,7,99,6,6,6,,,,1,1,6,6,5,6,6,6,5,,1,1,Non malheureusement,56,1,6,,2,8,1,,8,1,,1,Non
2/11/2021 10:09,2/11/2021 10:19,0,100,593,1,2/11/2021 10:19,anonymous,FR,1,Safari iPhone,14.0.3,iPhone,375x667,3,3,3,5,2,4,5,4,3,,,,,,,,,,4,5,3,3,,,,,3,3,1.116,25.349,29.35,3,6.51,19.397,29.675,4,5,4,,,,,,,,,,,3.673,45.542,50.894,11,5,5,5,5,3,4,4,2,J’attends d’avoir plus de recul sur l’efficacité et les effets secondaires ,3,3,2,,,1,7,99,,,,3,3,2,1,1,2,2,5,2,2,5,2,Tout dépend des chiffres pris en compte ,1,1,Je n’ai pas d’exemple ,42,2,5,,2,5,1,,8,1,,1,
2/11/2021 10:14,2/11/2021 10:19,0,100,340,1,2/11/2021 10:19,anonymous,FR,1,Chrome,88.0.4324.152,Android 10,412x915,4,4,4,4,4,1,4,4,4,,,,,,,,,,4,4,4,4,,,,,4,4,,,,,,,,,,,0.63,0.63,1.529,1,1.851,1.851,2.579,1,4,4,0.544,0.544,1.831,1,4,4,4,4,4,4,4,1,Pas assez de retour,1,1,1,1,,2,7,99,,,,5,5,1,2,1,2,2,2,1,2,4,4,,1,2,,43,2,1,,2,2,1,,11,1,,1,Rien
2/11/2021 10:10,2/11/2021 10:19,0,100,554,1,2/11/2021 10:19,anonymous,FR,1,Safari iPhone,Unknown,iPhone,375x667,4,4,4,3,2,2,4,3,2,,,,,,,,,,2,7,2,2,,,,,1,2,0.584,0.584,2.572,1,0.488,0.488,2.633,1,3,3,,,,,,,,,,,0.523,0.523,3.277,1,3,3,3,3,3,3,3,3,Dès que possible afin de reprendre une vie normale ,2,2,2,2,,3,7,99,,,,7,7,5,2,1,1,2,1,7,3,7,4,,3,1,Je ne sais pas ,49,1,2,,2,6,1,,7,1,,2,Non 
2/11/2021 10:13,2/11/2021 10:19,0,100,389,1,2/11/2021 10:19,anonymous,FR,1,Chrome,88.0.4324.150,Windows NT 10.0,1440x900,,,,,,,,,,4,4,3,5,4,1,2,2,2,,,,,6,6,1,4,5,5,,,,,,,,,,,0,0,28.664,0,0,0,15.877,0,6,6,34.71,34.71,36.257,1,6,6,6,2,3,2,2,1,JE N'AI PAS CONFIANCE DANS CE VACCIN SURTOUT DANS LES EFFETS SECONDAIRES INDESIRABLES QUE L ON NE CONNAIT PAS ET EGALEMENT DANS LA DUREE D EFFICACITE QUI SERAIT APPROXIMATIVEMENT DE 6 MOIS. PAS VRAIMENT INTERSSANT,1,1,1,,,2,7,99,6,1,2,,,,2,1,1,1,2,4,2,2,6,,2,1,DANS LE DOMAINE SCIENTIFIQUE SURTOUT,69,2,3,,2,1,1,,8,1,,1,NON
2/11/2021 10:15,2/11/2021 10:19,0,100,269,1,2/11/2021 10:19,anonymous,FR,1,Safari,14.0.2,Macintosh,1440x900,,,,,,,,,,4,4,4,5,2,2,4,4,4,,,,,6,4,4,7,4,4,0,0,4.966,0,0,0,15.481,0,7,3,,,,,,,,,,,0,0,5.738,0,4,5,5,4,3,4,3,1,PAS DE VACCIN FAIT A LA VA VITE DANS MON CORPS,1,2,2,,,2,7,99,6,6,4,,,,1,2,1,3,7,2,1,6,4,,,2,,41,2,3,,2,2,1,,11,1,,1,NON
2/11/2021 10:14,2/11/2021 10:19,0,100,299,1,2/11/2021 10:19,anonymous,FR,1,Chrome,88.0.4324.150,Windows NT 10.0,1138x640,,,,,,,,,,6,7,7,7,7,7,7,7,7,,,,,6,6,7,7,6,6,,,,,,,,,,,0,0,2.379,0,0,0,1.934,0,6,7,0,0,3.427,0,6,7,6,6,7,6,6,4,je pense,3,3,3,,,2,7,99,6,6,5,,,,2,1,5,5,5,5,6,5,6,,2,1,aucune idée,39,1,3,,2,3,1,,8,1,,1,ras
2/11/2021 10:11,2/11/2021 10:19,0,100,504,1,2/11/2021 10:19,anonymous,FR,1,Chrome,83.0.4103.106,Android 10,712x1138,5,5,5,6,3,4,3,5,5,,,,,,,,,,5,7,2,3,,,,,1,1,0,0,14.429,0,0,0,17.037,0,3,5,,,,,,,,,,,0,0,21.727,0,5,5,4,5,5,5,6,3,Pour me prémunir du covid et parceque je suis pro vaccins,3,3,3,,,1,7,99,,,,6,5,5,1,1,3,5,2,5,3,6,2,Rien ne remplace l’empathie humaine,1,2,,43,1,4,,2,3,1,,9,1,,1,Non ras
